5Y5z5wBA0vBUBnZrFdxC,5,everyID,2,1,1,0
61E5uzBES5WEo6Mxt1gv,3,everyID,8,1,0,0
6dLyY2oPRmjnLdagmNcr,3,everyID,7,1,0,0
6JrRk1iBQoxYKvlJSytw,1,everyID,6,1,0,0
6o7w6ftooHkbLfdEi9Rp,4,everyID,8,1,0,0
6RLn3IvalL7iOouUbTV9,2,everyID,6,1,0,1
72oEJRAryijU8Zc8RBst,1,everyID,6,1,0,1
7C5pVNBVk3YX5tt9aQTZ,3,everyID,2,1,1,0
7cgxDF8mrS7pDChIhChh,4,everyID,5,1,1,1
7d31D4TlcXLbu8gmLUIh,3,everyID,9,1,0,0
7Kpfm6v2Zpq74HP38Fi2,3,everyID,3,1,0,1
7q0A18uUjBVxBzPelV8t,1,everyID,2,1,0,0
7VsTWI8MtdigyOJRcra5,5,everyID,2,1,1,0
7y7115ZPgqUhYiOvbNxX,3,everyID,7,1,0,1
804vPnGHVdNojoZeRcKf,1,everyID,2,1,0,1
84EDRGrNJAJrNB2Lpunj,3,everyID,7,1,0,0
84ehkgJN77EznrFzunGx,4,everyID,4,1,0,0
8HIpab56vMso8OID7ZP1,3,everyID,8,1,1,1
8hOqjwo4fCo0dclTTTzQ,3,everyID,7,1,1,1
94JBAN2rOiXbP8ZSL7D2,1,everyID,2,1,0,0
9AiEZiCRSWj3cnPJs4Y6,4,everyID,5,1,0,0
9ipVzypRaUQc9T8Lduk8,2,everyID,8,1,1,1
9JBxhopPIR84rTg1IHij,5,everyID,2,1,1,0
A0PxP2ZtJX2Kj9Yjr1iJ,4,everyID,8,1,0,0
A4NA70WHNGK10Z4OenFu,3,everyID,7,1,1,1
AGpjXyMRyH0SDUdffee2,5,everyID,5,1,1,1
AldhSU2OEBPcPoor3q1a,3,everyID,7,1,1,1
aLqnQDS8Y4DW3e5SnKXl,5,everyID,5,1,0,0
ANgA4Y6kaJPY5GuE3yKU,4,everyID,8,1,0,0
AnUUsho0cL2ECAQp7AQw,4,everyID,3,1,0,0
AtmK9zoQFb7ImslXZMIv,3,everyID,7,1,0,0
avMokBCSQ5e18B2ZbSdt,1,everyID,1,1,1,1
AXQK9TnloRjUHS8yVAfU,1,everyID,2,1,1,1
b5R6NiSHOuDNJfYqK3Qf,3,everyID,9,1,0,0
BBgHkzIEJlOBuJb8hQw3,3,everyID,4,1,1,0
BcK3Lu0CeUYQatxuqWdI,3,everyID,3,1,1,0
bGCQ8gVnTmRhxGhOePBN,3,everyID,7,1,0,0
BKMChMlEM4JagiRnhs1p,4,everyID,4,1,0,0
bkRVACaZo1MVQEv7ccXX,4,everyID,8,1,0,0
BkY0jRxwUuv2LlT0ZWVz,5,everyID,2,1,1,0
bMoe5mGmcuEf9w34pnVB,3,everyID,4,1,1,0
BoHPqmQDS61eW9BSP15P,1,everyID,1,1,1,0
bsxanbtyllsyx7mdmkSw,2,everyID,7,1,1,1
BzXxo1bbeowYm6PaBgzi,4,everyID,2,1,0,0
C7MaCOgNsRPdfYtA3d1K,4,everyID,4,1,0,1
ccpSEpnaa3Ba5uDmUt51,1,everyID,4,1,1,0
CCTEMD3ZJcWin1lz1qrd,5,everyID,2,1,0,0
CijuThhLx4AYN6hazjpy,1,everyID,6,1,0,0
CSAyKAAIAriLxe4jNNeu,1,everyID,2,1,0,0
CsDiF9IV1SwFLuontBNw,3,everyID,6,1,0,0
cXTGeYTUZY2HIuRiGqu6,3,everyID,6,1,0,0
CzSNhzBrH5xAQklzTqa6,3,everyID,7,1,0,0
d5ECbfi9yqufnLyqN2iQ,1,everyID,2,1,0,1
d6SUQ7iouh26SIREGame,4,everyID,3,1,0,0
DATch7d9cQrk8H1IwGOW,2,everyID,8,1,1,1
de4mC9u1sivUpDuFlas4,1,everyID,1,1,0,0
dE56sMbyv4f1bElc5kWl,3,everyID,7,1,0,0
dGeK5XeIj5iAI6nlrbUh,5,everyID,5,1,0,0
dnwppj2NIjCy8QUXlsSH,3,everyID,6,1,0,0
Ds81qg8SI0qTZUE4z5ij,3,everyID,7,1,0,0
dthOIOlKHaY11h6dO990,4,everyID,2,1,0,1
Dx6jH9bjcTQCeuj0dlpn,4,everyID,2,1,1,1
DxHCce8NXzclUY5ykb3Y,1,everyID,2,1,0,0
dXi1iIHEC7GAqh5ecMkf,4,everyID,8,1,0,0
Dy0E2KoQrETPf37TZv7J,1,everyID,2,1,0,0
E0EXSGp8w0lrsF6MRAPq,4,everyID,3,1,0,0
Eb2ut5rHf8zjusIHFwIA,4,everyID,5,1,0,0
eB6S7RekttlDl9nWl3Lq,5,everyID,1,1,0,0
EcuR93BFoRPrqqvnjlEN,2,everyID,2,1,0,0
eD6T7uPxmccFO0eG4RJY,2,everyID,6,1,0,0
EdSybSvL8EMbfXp7qeat,1,everyID,1,1,0,0
EGpq90Oej1HZBj7TFWgu,4,everyID,2,1,0,0
eH6Xs8GVlYPy8JVouVLU,3,everyID,7,1,0,0
eLayxVDXrSZbQ8nPYCim,4,everyID,8,1,0,0
eLqvJQCIlnmQhetcqFkG,3,everyID,7,1,0,0
Eo19BaXAwWphTA895C5C,2,everyID,1,1,0,1
EOqjMtoyEPe7P4FaWJbS,4,everyID,5,1,0,0
eyZjV3EEg6YHBAbYlTNt,3,everyID,7,1,0,0
ezIrCOn6RjOpK1eseLrV,2,everyID,1,1,0,1
FACgpjwVXKud0xJxOQZl,1,everyID,1,1,0,0
fB5Xp62AULjh0srK6QI4,2,everyID,6,1,0,0
FfIeyF2qW2zybsdX77vC,5,everyID,1,1,0,0
FGOWDik1J4Gh7Whzp3Ia,4,everyID,8,1,0,0
FHIVXsCQQqpl6lPikeey,4,everyID,5,1,0,0
FLGTKVSMTN2xeMmmf8wA,3,everyID,2,0,1,0
FOiIfZ3pe7banoEzOQtz,3,everyID,6,0,1,0
fpKtsDfdqzqYdz5yFFt6,3,everyID,9,1,0,0
FPtAdfhCa8IaMut53tcU,4,everyID,4,1,0,0
fqiF4ZuKYvX1tSoHx1Qe,1,everyID,3,1,0,0
fsMYfcZoA45VPThzVtBU,3,everyID,7,1,0,0
fuDyrc7HA1ZuPMlALScQ,3,everyID,4,1,0,0
FUzqBhPF6A1pYUOxuko8,3,everyID,3,1,0,0
fvZLAEpJAyVDYnhoXJcx,3,everyID,4,1,0,0
FWHydWqYCqyHegdaEufn,3,everyID,7,1,0,0
g2CF8GZiOQmp38Ky34BV,3,everyID,6,1,1,0
galRkcquc3l8GoWduXew,5,everyID,1,1,0,0
GbimSlUvtILJrr0W3X8V,4,everyID,3,1,0,1
gCbBizJrCBACBL8eulpM,4,everyID,2,1,0,1
GEb2Li5M9QT8mbrhoc6U,2,everyID,1,1,0,0
GFzHmfdpCoZXoDprPYtT,3,everyID,4,1,0,0
GJIfrR0EZyWeIyZYDyFj,3,everyID,2,0,1,0
gLSh9Poi5yNKkoVQbjoL,3,everyID,7,1,0,0
GMXeYbRwLWtHs5t55vKn,5,everyID,1,1,0,0
gOIbmAISfD5R0LKT1u9k,2,everyID,7,0,1,1
gOKaTQUhAalmNmleLh9y,4,everyID,4,1,0,0
gqGhqbYOMBlAcaXVJh2w,4,everyID,3,1,0,0
GrkjP8Pyt66Ondu8t8wT,3,everyID,7,1,0,0
GVWP5o0YE8JfszuAQ4rl,2,everyID,2,1,0,1
gyxawR2yCTZsbGfy9uYU,5,everyID,2,1,0,0
h2NJ0XEFkH6Uu30MTEFn,2,everyID,6,1,0,1
H2wNRxbptFKuItSWKnzF,2,everyID,8,1,0,1
H4eaGDN26q2CwXSpYzPl,4,everyID,3,1,0,1
H82YBZiaqHs2kI6roRum,3,everyID,6,0,1,0
hEDjJ6EDMetlu68L87nl,4,everyID,3,0,1,1
hf6d0rozVXr5DKUss72X,2,everyID,8,1,0,0
HFMqRg1DWwaOQF7qnB7z,1,everyID,2,0,1,0
hjqfYI4Hgz7L49iNlRlf,3,everyID,8,1,0,1
Hk4R0ZFKs6rpZMbnSW4c,2,everyID,2,1,1,1
HKYpPyFAI596OTvSMnXn,5,everyID,2,0,1,0
hRl1W6X70UE0z6CpHMvn,4,everyID,5,1,0,0
hTVxZoWP1ek3cojKZtbZ,2,everyID,8,1,0,0
HulNs85fxSBzyInr1PUj,2,everyID,2,1,1,1
Hxd1QL6WQJemOVWHx754,3,everyID,7,1,0,1
HxSz2WJhPdUhperSw64h,3,everyID,7,1,0,0
hyS34MnCxCnG1rdJKDr5,5,everyID,1,1,0,0
I2s7TNXIi4OayuEztH6H,4,everyID,8,1,0,0
iab3iMQMz5U5HSm5u5SV,5,everyID,5,1,0,0
IbM2oegWpkGATkym50DB,3,everyID,7,1,0,1
ICgByWM9lP5WKqq7l74X,4,everyID,2,1,0,0
IJTaBCAXXgW9NjnQxq11,1,everyID,2,1,0,0
IlpEdx4lTMx6CDBWEPOZ,3,everyID,9,1,0,0
IuLkB71oVCqGyU77pB4d,3,everyID,6,0,1,0
ixf6VrdPjjaV4dzsQZ5q,4,everyID,3,1,0,1
Ixp5c5JbGvTyLPlwS7TJ,2,everyID,2,1,0,0
iYk0vXa1MGkytmzXkEvM,4,everyID,4,1,0,0
j1N1qrJYu6QmR4eweKrr,4,everyID,4,1,0,0
J1V09vMffOC5pNcEehbO,4,everyID,4,1,0,0
J3MqIgqHyc7Uz58S1ieD,1,everyID,2,1,0,1
J4OgiUJmNdfOy2yDVzCW,5,everyID,5,1,0,0
jBuluPfvXuPkHQtvV34K,1,everyID,2,0,1,1
jFbGoVGUgN9iaEB05ItS,3,everyID,6,1,0,0
jglzKd2pZJMRqXdDGaGw,2,everyID,8,0,1,1
jhdaQuiAQAtcF5gTCMuB,4,everyID,8,1,0,1
Jj1z6R6HTOs54ZDTWQTv,3,everyID,9,1,0,0
JJXrGo2XiHTbsv4aHVxw,4,everyID,8,1,0,1
jn9CtszzivVXawHTUeyK,3,everyID,7,1,0,0
jNFzg3VVox2oK0IXdkBt,4,everyID,5,1,0,0
JPFGSkcXFo0JXRK7WB3F,2,everyID,6,1,0,0
JtViG3dsq3jvWUvwxfy1,4,everyID,5,1,0,0
juvJHwlw1eGzzpFfgIy5,5,everyID,1,1,0,0
jVU5lBbbi0iYYWpt7IZJ,5,everyID,2,1,0,0
Jw44h7yYD5rCvWWuB3dK,2,everyID,1,1,0,1
k3diaGe53ESdiLgJrczE,5,everyID,5,1,0,0
k4TwxNOdOMjmiJGNKeD3,3,everyID,4,1,0,0
K7vMSchZpndEporVQ0Zz,3,everyID,3,0,1,0
kBZjysZH5oDEBBTnrBzZ,4,everyID,5,1,0,0
KfF61O9YDo48El052tHe,4,everyID,5,1,0,1
kFoGMiT9MDTo85IGG6pR,5,everyID,1,1,0,0
KFQJSUo7WBVn2w8kCnU4,2,everyID,8,1,1,1
Kgq3eyRczwcsuc0Yz5Hj,3,everyID,6,1,0,0
kHqsn7L45QcYNX7wU5Zf,4,everyID,3,1,0,0
Kk16YQ41QyOTwak9Uykj,2,everyID,7,0,1,1
kL2V5Ca2K6blsBGHBCKH,5,everyID,1,1,0,0
KMtpfkNd6N56kddkOJJo,4,everyID,5,1,0,0
KMyjPuAV3gi9LeUW2D6D,5,everyID,1,1,0,0
Kohwx6WSDZJrucTyllet,4,everyID,8,1,0,0
Kr1BaZxmOhDeiewW72I5,3,everyID,9,1,0,0
kV9bvjfs7saiLcLLsMmc,3,everyID,6,1,0,0
L4XBFhk8XYzd9SKqDkTQ,4,everyID,2,1,0,0
lA1eekgK15ltqb8eHpiR,3,everyID,2,1,0,0
lD77ZoWn9kHX6asn24yb,2,everyID,1,1,0,1
LDNpN0WDvDY5qSG4UtFp,3,everyID,7,1,0,0
LeErk6mMw1RmwX5Jdcqe,2,everyID,6,1,0,0
LG5Gy5AQ0ziYlR2K20L6,2,everyID,6,1,0,0
lh1r3ldatN1SnjmuM2Bj,3,everyID,2,0,1,0
lh99QXHawaKG2eHroVmn,2,everyID,8,0,1,1
LKxeznsUUXM0QCbISs6z,4,everyID,8,1,0,0
lNudHm6UCNwD3xO8Ijm7,3,everyID,6,0,1,0
LpeU5TZDct0pavIl4SpU,2,everyID,8,0,1,1
Lq12qirU1HSY40oebrEx,2,everyID,6,1,0,0
lq9imDAcmBokDOEIdkLo,3,everyID,7,1,0,0
lrzrqbSi21uVPrC4rSem,2,everyID,1,1,0,0
ls46rdHqR7LiasRot9w0,4,everyID,5,1,0,0
lSR63Gr0pViyPy1ZIjeG,4,everyID,5,1,0,0
lTo8TSiezC8x9dIP0rfH,3,everyID,7,1,0,0
lvbF9tvfGMRIRUT49gfl,1,everyID,2,1,0,0
LWvek1YWmBKBD4OYLwLT,5,everyID,1,1,0,0
LyBv1LIysPcodXhYIcdm,3,everyID,9,1,0,0
M2b7FopDjs0fQyrbkbVg,1,everyID,1,1,0,0
m4Uj4uxCYbEBjnXy2V2n,2,everyID,7,1,1,1
M9AVmwFpNSuG5YIxrZ11,4,everyID,5,1,0,0
M9DCFnwzmqhw1w8HX89z,2,everyID,1,1,0,1
m9KcKaNJQXsc2gTSnKZ8,4,everyID,3,1,0,1
Ma8JZqmzr3EE27Q6MUM7,1,everyID,2,1,0,1
MaSdYDXOspYevS64LwGR,4,everyID,3,1,1,1
me2gcSjID5C5CIT3sddz,1,everyID,2,1,1,0
MEYFhkSh5vdlhMy4EOGR,5,everyID,5,1,0,0
MKf5h4zRKek6hcwQPUVG,3,everyID,3,1,0,0
MmiZeGkyxwHQNOC6zYIb,3,everyID,8,1,0,0
MNABKTKoMGPFArWMxbPT,3,everyID,8,1,0,0
mo9NzXkHpE6sAssVtDnL,1,everyID,6,1,0,0
Mt76di8nLoHTes6E8fZx,3,everyID,9,1,0,0
MU4VNOw3UEEpY8ccPC4J,4,everyID,3,1,0,0
N0MoemrSf8OTeasJQF2g,3,everyID,2,1,1,0
n5wcEChIXgIGW349luvd,4,everyID,3,1,0,1
naGynxYNqMDONNlKPIlx,5,everyID,1,1,0,0
nD1tO8Xow0d29uaQyJFs,1,everyID,1,1,0,0
ndvoo49orMHxRnR7hzol,4,everyID,4,1,0,0
nFsAB0Rmcoo9YA8yj6WA,3,everyID,4,1,0,0
nGdzKrcnbbk9C5vXqV9g,4,everyID,8,1,0,1
NI9yHCkmgMYmOcqfeJeL,5,everyID,2,1,0,0
NKkkc11MFoG8OguYNfIx,3,everyID,4,1,0,0
nSbehHUD0KNNZks5BegI,5,everyID,5,1,0,0
Ntp5EEvUfqBmKL1NyLYv,2,everyID,7,1,1,1
Nwsfd8t8dzZQBWJD4n09,2,everyID,6,1,0,0
nx9rGAm7g33Gp5tviGuW,4,everyID,4,1,0,0
OMcMzuSk0OEfSBK9AJeZ,3,everyID,8,1,0,0
Oq2O7dohsPHVYjenp3i6,4,everyID,4,1,0,0
P1Xph0OVP135Xtem1AsX,3,everyID,6,1,0,0
P7MjWYfuuQvh3f8HUuwU,4,everyID,5,1,1,1
paGuwi8G6Vs3UEJWcYqC,2,everyID,7,1,1,1
PcXQpqbVYg6Qi9Y5TEW4,3,everyID,9,1,0,0
pDfcBsWQ2BjN8HyG1FhZ,4,everyID,2,1,0,0
pftVGbYBiRnYuOGAUe8V,5,everyID,2,1,0,0
PkPTHMAzjIyuKTYyG8vx,5,everyID,2,1,0,0
pnj6ojZxZz1buCf9w2aJ,3,everyID,8,1,0,0
pOX3h3iZaweXMgHdDiOX,3,everyID,6,1,0,0
pP0PeyV3kNRFzPKaMLeY,3,everyID,6,1,0,0
pRkkf8m3G0seYpTA2yJ4,2,everyID,6,1,0,0
pTA7KCZZKUlOpUN73eAX,4,everyID,3,1,0,0
q4yjlMgHaWegbbJTltes,3,everyID,7,1,0,0
q9U9ScIa1yk0vhv5Atvn,3,everyID,8,1,0,0
qHkIBAVujKlyEzaVZ6T3,4,everyID,2,1,0,0
QkFs3oHYUwjW5lpPgRoc,3,everyID,7,1,0,0
qmN25TdFOCCYUuOys0ym,1,everyID,1,1,0,0
qPJVoEpTTxQxUNaoJOc9,2,everyID,2,1,1,1
qqmgIWdwPOUV877NYlJu,3,everyID,8,1,0,0
qwZcM3xhdjAMUReM0ONF,3,everyID,4,1,0,0
qXGGubrhU7vPjfrbwhOa,3,everyID,6,1,0,0
r635ztkDbPDaBOxsHIaO,4,everyID,2,0,1,1
r7tqEoJ7ZCA0K6qJuCiN,2,everyID,1,1,1,1
rbKelo06S5x2ZAG4kTIT,3,everyID,8,1,0,0
RceO9FALeaNPwtMN7ZzB,5,everyID,2,1,0,0
rDJhncoT5AubUKVyWXkR,5,everyID,5,1,0,0
REeWxjRKHjdvGctP4TM3,3,everyID,6,1,0,0
RFcFwheVeluJKRDgx5CI,4,everyID,8,1,0,0
rHAdht6Ngkg5CPnCAUFs,4,everyID,8,1,0,0
RISa84sSYdgh8ze99YvX,1,everyID,1,1,0,0
RL6n7xPI9QAFhtnjeNXR,3,everyID,9,1,0,0
RlELjHnEOH1FqFFonlyH,2,everyID,7,1,1,1
rLxoKDgSy39mUkdxj0BC,3,everyID,7,1,0,0
RO0liVOz47urfOpGGU2u,4,everyID,5,1,1,1
rOEQ1LX0aCP3DyYjQwN9,3,everyID,3,1,0,0
rqX7ZmG0XQvbQh8IXarS,2,everyID,1,1,0,0
rtAH8klVsfOXWSp6qU8s,2,everyID,6,1,0,0
RUJkQYzpRMwYvSU1Ffgh,1,everyID,2,1,0,1
RvVDno0L1RhKkvVTGZG9,1,everyID,2,1,1,1
rXHXYRHkbkaFrYmRmGRb,2,everyID,7,1,0,0
RxpAlw5P4qDLHB7VuVvq,1,everyID,1,1,0,0
RXQCJKHpKWgUY0PDVWpE,4,everyID,3,0,1,1
s3D5O7XirIBtJn2TYGKS,2,everyID,7,1,0,0
s9c1oTOXyHGXgzM2Nt4F,2,everyID,7,1,1,1
SCwwIpDpI1jRxYXzpwkO,4,everyID,3,1,0,0
Sdw40jaQ1vHuO2s8vxg0,2,everyID,1,1,0,1
sidaYxn4xJIGjOoG8WXD,4,everyID,3,1,0,0
sJdf2bEqQHYd7sHaq4kk,3,everyID,4,1,0,0
SJHlX4iL7jKo9qqYq2Ng,5,everyID,5,1,0,0
sokb7PEnQAhmDUCYyoNs,4,everyID,5,1,1,1
SqyNVvbwrLeDVbqSYeN8,3,everyID,7,1,0,0
suH05lq9m5yj7dpxnrR0,2,everyID,6,1,0,0
Sw1wwSN03ZvOgFCbo3eP,3,everyID,4,1,0,0
Sw7RVed2OgNvcUDE8gvj,4,everyID,4,1,0,1
sXAipy9kRNx6mc1lMBmD,4,everyID,8,1,0,0
TALfEanP307V9sm5hb9n,2,everyID,8,0,1,1
tbJ0XUIP63dLBx72oVX0,3,everyID,7,1,0,0
tDlgzB8DvoNVrIWtB80g,1,everyID,2,1,0,1
tEH4DJZPyxIfei7wvixP,2,everyID,8,1,0,0
TItdQRYeiO8NljBAyzJP,3,everyID,4,1,0,0
Tp3ELtyxlACkDWxAJAp0,3,everyID,6,0,1,0
tRNDTYonJWVBVPLewpHk,5,everyID,5,1,0,0
TSZoYiBi7lLPcWKNWWVn,4,everyID,2,1,0,0
tuotspTRwxXa60PXNhuP,4,everyID,4,1,0,0
TYhBLpOLcuoHgeMzSLx1,4,everyID,4,1,0,0
tzkXRpjSjwODsyBO3aTc,1,everyID,2,0,1,0
U5jZO5LXK3kvmWeSU11l,5,everyID,2,1,0,0
u6QZKBsOHFPKkxBcqSTq,4,everyID,5,0,1,1
U7g1wzfG5BY5Jf6Wbyvq,3,everyID,6,0,1,0
u9V6LOlknpUXcLQBmICa,1,everyID,1,1,0,0
uCoYyIxKqzMwYGtiJpXP,3,everyID,9,1,0,0
Ud5GzviSJa7Z3y6AyDFD,1,everyID,2,1,1,1
ufkH9ExscgMusqLnTaiW,3,everyID,9,1,0,0
uIpM62GZPSWyMgO1vupb,4,everyID,5,1,0,0
uPlXoA0jGjOyHVCZ7l17,4,everyID,8,1,0,0
UQ922dvbgvDt8Bavo4Ty,4,everyID,5,1,0,0
utVQ1JQjCXIdfVZdOM6D,3,everyID,7,1,0,0
V1d7wuhqpaZuacqZpYy0,4,everyID,3,1,0,1
v3r04oZsqbMpxHiMblfT,5,everyID,2,1,0,0
V6nL5AJueNny9lfLW6c3,4,everyID,5,1,0,0
v8gfTMF9pmfYG5V2PJKe,5,everyID,2,1,0,0
vho17wSKJy4v8byuMrXC,1,everyID,9,1,0,0
VHR4pZrdcR1Ugqek01nH,3,everyID,7,1,0,0
vIqMTGNxCwBB1GU3eXqz,5,everyID,2,1,0,0
VrQPHToQL3R4JFODjkna,3,everyID,7,1,0,0
vt3bvz67tvzH5YGFeIjI,2,everyID,1,1,0,0
VV9983rLH969Ap0LOMnz,2,everyID,6,1,0,1
w26ggoOHCeSjmKEsgV8W,4,everyID,2,1,0,1
W2ULn0iYkJrF8Il12ktq,5,everyID,1,1,0,0
W5bqK7nQxJHY1LzxqD3D,3,everyID,7,1,0,0
W5yK0egZlSd7fE6k7v7G,2,everyID,8,0,1,1
waQvG0alDJxWEyeuVupL,1,everyID,2,1,0,1
WBetKvx5rlVyz5ooRd4F,5,everyID,2,0,1,0
wikRuSLenJxkNOF7fo6h,3,everyID,6,0,1,0
wilQlPGAZXJ0nOtcDhqs,2,everyID,6,1,0,0
wlTeQope9z5RHaj8IuuP,4,everyID,5,1,0,0
wsIstHMJTzyJeMiHE34K,3,everyID,6,0,1,0
WsstnoPGnEXfHjeYVNrQ,3,everyID,7,1,0,0
wWOfaOu9t5UG42ad7LNZ,5,everyID,2,1,0,0
WwSCr9qNYDk0OlnL0Rac,3,everyID,6,1,0,0
WxfFCU78i87qRf2f9V0I,2,everyID,6,1,0,0
wy5gtj1xblh6LBRZ4m0S,4,everyID,3,1,0,0
x27Y8hYMNXtPH6wgyLxh,3,everyID,7,1,0,0
X2SQBTMxyjM4sj1hGulA,3,everyID,7,1,0,0
x8AddGpjMdm7KRbfxvyC,1,everyID,6,1,0,0
xa9MvTgLcFDifJ2asrx3,5,everyID,5,1,0,0
XfO4he3Dp5h77HLpHH6F,3,everyID,7,1,0,0
XG96t7afVBojLoOas4iF,1,everyID,6,1,0,0
Xl3NglFalBiVSmvjlTmY,1,everyID,6,1,0,0
xlILXTqxQA2WXOIppbrn,3,everyID,7,1,0,0
XNFXwKYIaX8pnbFAdj5R,2,everyID,6,1,0,0
xR4haAIWKJCNHZn2SI9U,2,everyID,6,1,0,0
XT4j9w1sHRblh2xMSBru,4,everyID,5,1,1,1
XvPCFm2kT2J9RuxkTGLX,5,everyID,2,0,1,0
xzYaP6dWGftOkDSyfq3a,1,everyID,2,1,0,0
Y0Qh4RMoEZY2BTxqYGos,3,everyID,9,1,0,0
y3h5icobH0SRncOzNSL2,5,everyID,1,1,0,0
y59VtsntLL3NOZrBUGiR,4,everyID,8,1,0,0
YC3qvXqMIMTw3x7V9Fh1,5,everyID,2,1,0,0
YccMwOaMVzg8AGWGu6uy,1,everyID,2,1,0,0
YCqWV3sr14CN5jnZehrt,5,everyID,2,1,0,0
YG000zPM4o8b4JDsFpjx,4,everyID,4,1,0,0
YMJqe9iK1fZCJJQn3WHV,2,everyID,7,1,0,1
yMVa0WoocvkDvt4omy8n,3,everyID,7,1,0,0
Ysb4HzxbxEJZ6yDdE2Lt,3,everyID,3,0,1,0
yse6p9S1PHQ2psWNgJiO,4,everyID,5,1,0,0
yt8iVQwTV0GnSmXE6L4u,2,everyID,2,1,0,1
YTH1MymBiHNz0KYcKcPc,3,everyID,7,1,0,0
Z6KITtqfEH9y9EnXRd57,5,everyID,2,0,1,0
Z6XS5GVOOnPO5gZSYHIh,4,everyID,2,1,0,0
ZaHUPuNo1KYnFFRuLlmd,4,everyID,2,1,0,0
zBya96xpII6rHuZI8FTU,5,everyID,2,0,1,0
ZDWZny32md1WKQTfwqBp,4,everyID,3,0,1,1
zgFweaYgxrPJy68HRB03,5,everyID,5,1,0,0
ZgTNpmJpHJiP26ZikcPU,3,everyID,6,0,1,0
zO2wdUbVhxTOpz1LjTNj,5,everyID,2,0,1,0
ZOfXI5MV1tN2TYWlvici,3,everyID,3,1,0,0
Zq39kv0aCXZEI6vk6OeC,3,everyID,6,1,0,0
zt2YjgqKMe1WuDWsm4mI,3,everyID,6,1,0,0
ztOahaB9oAmh9OFl4cGA,4,everyID,4,1,0,0
zup19gtxO85g427SdkM3,4,everyID,5,1,0,0
ZZfLf8wVJc8vtVXfpABX,2,everyID,7,0,1,1
Z6KITtqfEH9y9EnXRd57,5,hWB4qgFYtIfJABvjq3XfEsxiGVU2,1,1,1,1
Z6KITtqfEH9y9EnXRd57,5,hWB4qgFYtIfJABvjq3XfEsxiGVU2,1,1,0,1
YMJqe9iK1fZCJJQn3WHV,2,EjT2OL7otRShSYDc2FBPooYekZC3,1,2,1,1
YMJqe9iK1fZCJJQn3WHV,2,EjT2OL7otRShSYDc2FBPooYekZC3,1,2,0,1
YMJqe9iK1fZCJJQn3WHV,2,EjT2OL7otRShSYDc2FBPooYekZC3,1,2,0,0
YG000zPM4o8b4JDsFpjx,4,hFCh5cEjAISQRtq8ZyXxiJhVuV03,3,1,0,0
YG000zPM4o8b4JDsFpjx,4,hFCh5cEjAISQRtq8ZyXxiJhVuV03,3,1,0,0
Xl3NglFalBiVSmvjlTmY,1,kQ0okpadrAURKYiYvXdqoiV7I2c2,4,2,0,1
Xl3NglFalBiVSmvjlTmY,1,kQ0okpadrAURKYiYvXdqoiV7I2c2,4,2,1,1
Xl3NglFalBiVSmvjlTmY,1,kQ0okpadrAURKYiYvXdqoiV7I2c2,4,2,0,1
wWOfaOu9t5UG42ad7LNZ,5,hWB4qgFYtIfJABvjq3XfEsxiGVU2,1,1,0,1
