94JBAN2rOiXbP8ZSL7D2,1,feKNIFc7PzWm7UU4LzMQaWELnrp1,1,view,1,0,1
84EDRGrNJAJrNB2Lpunj,3,C16izLNd6RTDLZ544nZd64LrITG3,2,wishlist,1,1,1
84EDRGrNJAJrNB2Lpunj,3,C16izLNd6RTDLZ544nZd64LrITG3,2,view,1,0,1
4bvxx3sPGO1kgmUVVHUh,3,d2xjFegkYrbaYVUllZbwOnMPcs22,4,view,1,0,0
23dpjKcryX4K7RRuVSpC,4,hFCh5cEjAISQRtq8ZyXxiJhVuV03,3,view,1,0,0
YMJqe9iK1fZCJJQn3WHV,2,EjT2OL7otRShSYDc2FBPooYekZC3,1,wishlist,2,1,1
YMJqe9iK1fZCJJQn3WHV,2,EjT2OL7otRShSYDc2FBPooYekZC3,1,view,2,0,1
Xl3NglFalBiVSmvjlTmY,1,kQ0okpadrAURKYiYvXdqoiV7I2c2,4,view,2,0,1
Xl3NglFalBiVSmvjlTmY,1,kQ0okpadrAURKYiYvXdqoiV7I2c2,4,wishlist,2,1,1
W5yK0egZlSd7fE6k7v7G,2,lZz9aYfTGXhMIpVpuI5MvwKOC812,2,view,2,0,1
W5yK0egZlSd7fE6k7v7G,2,lZz9aYfTGXhMIpVpuI5MvwKOC812,2,wishlist,2,1,1
V6nL5AJueNny9lfLW6c3,4,hFCh5cEjAISQRtq8ZyXxiJhVuV03,8,wishlist,2,1,1
V6nL5AJueNny9lfLW6c3,4,hFCh5cEjAISQRtq8ZyXxiJhVuV03,8,view,2,0,1
NI9yHCkmgMYmOcqfeJeL,5,lZz9aYfTGXhMIpVpuI5MvwKOC812,2,view,2,0,1
Ma8JZqmzr3EE27Q6MUM7,1,lZz9aYfTGXhMIpVpuI5MvwKOC812,2,view,2,0,1
Ma8JZqmzr3EE27Q6MUM7,1,lZz9aYfTGXhMIpVpuI5MvwKOC812,2,wishlist,2,1,1
M2b7FopDjs0fQyrbkbVg,1,Cb0TFCwYZUUj5xJA43vG9W9LUbn1,3,wishlist,2,1,1
M2b7FopDjs0fQyrbkbVg,1,Cb0TFCwYZUUj5xJA43vG9W9LUbn1,3,view,2,0,0
KFQJSUo7WBVn2w8kCnU4,2,dOXY4Mjav6WXnTl6t40bZR2w1an2,5,view,2,0,0
jhdaQuiAQAtcF5gTCMuB,4,6OqQDrHmcXS1RWrAXFvvwtNPgdh1,1,view,2,0,0
jhdaQuiAQAtcF5gTCMuB,4,6OqQDrHmcXS1RWrAXFvvwtNPgdh1,1,wishlist,2,1,1
H2wNRxbptFKuItSWKnzF,2,d2xjFegkYrbaYVUllZbwOnMPcs22,4,view,2,0,1
GbimSlUvtILJrr0W3X8V,4,voMVXmunAMRn8KvryeuyrC4YC1r2,2,view,2,0,1
DATch7d9cQrk8H1IwGOW,2,Ade1GjUBjBa8as7trH4gYVL6z643,9,view,2,0,1
AtmK9zoQFb7ImslXZMIv,3,lZz9aYfTGXhMIpVpuI5MvwKOC812,2,view,2,0,1
8hOqjwo4fCo0dclTTTzQ,3,EjT2OL7otRShSYDc2FBPooYekZC3,1,view,2,0,1
8hOqjwo4fCo0dclTTTzQ,3,EFyklpIRA3Y6W6u10wFrV0qmIYH2,1,wishlist,2,1,1
804vPnGHVdNojoZeRcKf,1,dOXY4Mjav6WXnTl6t40bZR2w1an2,5,view,2,0,1
7q0A18uUjBVxBzPelV8t,1,kQ0okpadrAURKYiYvXdqoiV7I2c2,7,view,2,0,0
7q0A18uUjBVxBzPelV8t,1,kQ0okpadrAURKYiYvXdqoiV7I2c2,7,wishlist,2,1,1
5sj9eVPU1nAFapWnwde2,3,voMVXmunAMRn8KvryeuyrC4YC1r2,2,wishlist,2,1,1
2WauMdbFXSFUMbHA6Y0W,5,d2xjFegkYrbaYVUllZbwOnMPcs22,4,view,2,0,1
2WauMdbFXSFUMbHA6Y0W,5,d2xjFegkYrbaYVUllZbwOnMPcs22,4,wishlist,2,1,1
2dwQEqgLfoP6PyEz2gXc,4,d2xjFegkYrbaYVUllZbwOnMPcs22,4,wishlist,2,1,1
2dwQEqgLfoP6PyEz2gXc,4,d2xjFegkYrbaYVUllZbwOnMPcs22,4,view,2,0,0
0OeiOnaPTn1AiJWTUQ9i,5,voMVXmunAMRn8KvryeuyrC4YC1r2,2,wishlist,2,1,1
2WauMdbFXSFUMbHA6Y0W,5,d2xjFegkYrbaYVUllZbwOnMPcs22,4,view,2,0,1
2dwQEqgLfoP6PyEz2gXc,4,d2xjFegkYrbaYVUllZbwOnMPcs22,4,wishlist,2,1,1
2dwQEqgLfoP6PyEz2gXc,4,d2xjFegkYrbaYVUllZbwOnMPcs22,4,view,2,0,0
2dwQEqgLfoP6PyEz2gXc,4,d2xjFegkYrbaYVUllZbwOnMPcs22,4,view,2,0,0
23dpjKcryX4K7RRuVSpC,4,hFCh5cEjAISQRtq8ZyXxiJhVuV03,3,view,2,0,0
1mbpRbd4niJQBWYBD6EP,2,6OqQDrHmcXS1RWrAXFvvwtNPgdh1,1,view,3,0,0
1lshHwyfSinJjA6wCz5J,3,d2xjFegkYrbaYVUllZbwOnMPcs22,4,view,3,0,0
1lshHwyfSinJjA6wCz5J,3,Ade1GjUBjBa8as7trH4gYVL6z643,3,wishlist,3,1,1
1lshHwyfSinJjA6wCz5J,3,HeSu08geVubHffYrUuuw2dbpmqx2,1,view,3,0,0
1lshHwyfSinJjA6wCz5J,3,Ade1GjUBjBa8as7trH4gYVL6z643,3,view,3,0,0
1lshHwyfSinJjA6wCz5J,3,HeSu08geVubHffYrUuuw2dbpmqx2,1,wishlist,3,1,1
qPJVoEpTTxQxUNaoJOc9,2,6OqQDrHmcXS1RWrAXFvvwtNPgdh1,1,view,3,0,1
qPJVoEpTTxQxUNaoJOc9,2,hWB4qgFYtIfJABvjq3XfEsxiGVU2,1,wishlist,3,1,1
mo9NzXkHpE6sAssVtDnL,1,d2xjFegkYrbaYVUllZbwOnMPcs22,4,wishlist,3,1,1
mo9NzXkHpE6sAssVtDnL,1,d2xjFegkYrbaYVUllZbwOnMPcs22,4,view,3,0,1
kHqsn7L45QcYNX7wU5Zf,4,6OqQDrHmcXS1RWrAXFvvwtNPgdh1,1,view,3,0,0
kHqsn7L45QcYNX7wU5Zf,4,6OqQDrHmcXS1RWrAXFvvwtNPgdh1,1,wishlist,3,1,1
Jw44h7yYD5rCvWWuB3dK,2,xGGtTI4nXAaGemqiXS5XUKzQITG2,2,view,3,0,0
FfIeyF2qW2zybsdX77vC,5,C16izLNd6RTDLZ544nZd64LrITG3,2,view,3,0,0
FfIeyF2qW2zybsdX77vC,5,C16izLNd6RTDLZ544nZd64LrITG3,2,wishlist,3,1,1
FfIeyF2qW2zybsdX77vC,5,hWB4qgFYtIfJABvjq3XfEsxiGVU2,1,view,3,0,1
Eo19BaXAwWphTA895C5C,2,voMVXmunAMRn8KvryeuyrC4YC1r2,2,wishlist,3,1,1
Eo19BaXAwWphTA895C5C,2,d2xjFegkYrbaYVUllZbwOnMPcs22,4,view,3,0,1
EGpq90Oej1HZBj7TFWgu,4,voMVXmunAMRn8KvryeuyrC4YC1r2,2,view,3,0,1
EGpq90Oej1HZBj7TFWgu,4,hFCh5cEjAISQRtq8ZyXxiJhVuV03,9,view,3,0,1
BoHPqmQDS61eW9BSP15P,1,Ade1GjUBjBa8as7trH4gYVL6z643,9,wishlist,3,1,1
BoHPqmQDS61eW9BSP15P,1,Ade1GjUBjBa8as7trH4gYVL6z643,9,view,3,0,1
BoHPqmQDS61eW9BSP15P,1,dOXY4Mjav6WXnTl6t40bZR2w1an2,5,view,3,0,1
AXQK9TnloRjUHS8yVAfU,1,voMVXmunAMRn8KvryeuyrC4YC1r2,2,wishlist,3,1,1
AXQK9TnloRjUHS8yVAfU,1,xGGtTI4nXAaGemqiXS5XUKzQITG2,2,view,3,0,1
AnUUsho0cL2ECAQp7AQw,4,lZz9aYfTGXhMIpVpuI5MvwKOC812,2,wishlist,3,1,1
AnUUsho0cL2ECAQp7AQw,4,l4iWTFEMvUNXkC1Uf82sIL83opn1,3,view,3,0,1
AldhSU2OEBPcPoor3q1a,3,C16izLNd6RTDLZ544nZd64LrITG3,2,view,3,0,1
A4NA70WHNGK10Z4OenFu,3,EFyklpIRA3Y6W6u10wFrV0qmIYH2,1,wishlist,3,1,1
A4NA70WHNGK10Z4OenFu,3,EFyklpIRA3Y6W6u10wFrV0qmIYH2,1,view,3,0,1
7C5pVNBVk3YX5tt9aQTZ,3,dOXY4Mjav6WXnTl6t40bZR2w1an2,5,wishlist,3,1,1
7C5pVNBVk3YX5tt9aQTZ,3,dOXY4Mjav6WXnTl6t40bZR2w1an2,5,view,3,0,0
1mbpRbd4niJQBWYBD6EP,2,kQ0okpadrAURKYiYvXdqoiV7I2c2,6,view,3,0,0
1lshHwyfSinJjA6wCz5J,3,d2xjFegkYrbaYVUllZbwOnMPcs22,4,view,3,0,0
1lshHwyfSinJjA6wCz5J,3,Ade1GjUBjBa8as7trH4gYVL6z643,3,wishlist,3,1,1
1lshHwyfSinJjA6wCz5J,3,Ade1GjUBjBa8as7trH4gYVL6z643,3,view,3,0,0
HulNs85fxSBzyInr1PUj,2,d2xjFegkYrbaYVUllZbwOnMPcs22,4,wishlist,4,1,1
12NkzZWimtbh5T9y1ylf,4,l4iWTFEMvUNXkC1Uf82sIL83opn1,3,view,4,0,0
12NkzZWimtbh5T9y1ylf,4,EjT2OL7otRShSYDc2FBPooYekZC3,1,view,4,0,1
12NkzZWimtbh5T9y1ylf,4,kQ0okpadrAURKYiYvXdqoiV7I2c2,6,view,4,0,0
0pkgBFx2seFJu3rbYpU1,5,C16izLNd6RTDLZ544nZd64LrITG3,2,view,4,0,0
HulNs85fxSBzyInr1PUj,2,d2xjFegkYrbaYVUllZbwOnMPcs22,4,view,4,0,0
HulNs85fxSBzyInr1PUj,2,xGGtTI4nXAaGemqiXS5XUKzQITG2,2,view,4,0,0
HulNs85fxSBzyInr1PUj,2,dOXY4Mjav6WXnTl6t40bZR2w1an2,5,view,4,0,0
HulNs85fxSBzyInr1PUj,2,dOXY4Mjav6WXnTl6t40bZR2w1an2,5,wishlist,4,1,1
BkY0jRxwUuv2LlT0ZWVz,5,dOXY4Mjav6WXnTl6t40bZR2w1an2,5,view,4,0,1
BkY0jRxwUuv2LlT0ZWVz,5,lZz9aYfTGXhMIpVpuI5MvwKOC812,2,view,4,0,1
BkY0jRxwUuv2LlT0ZWVz,5,l4iWTFEMvUNXkC1Uf82sIL83opn1,3,view,4,0,1
BkY0jRxwUuv2LlT0ZWVz,5,dOXY4Mjav6WXnTl6t40bZR2w1an2,5,wishlist,4,1,1
A0PxP2ZtJX2Kj9Yjr1iJ,4,lZz9aYfTGXhMIpVpuI5MvwKOC812,2,view,4,0,1
A0PxP2ZtJX2Kj9Yjr1iJ,4,dOXY4Mjav6WXnTl6t40bZR2w1an2,5,view,4,0,0
6o7w6ftooHkbLfdEi9Rp,4,dOXY4Mjav6WXnTl6t40bZR2w1an2,5,wishlist,4,1,1
6o7w6ftooHkbLfdEi9Rp,4,l4iWTFEMvUNXkC1Uf82sIL83opn1,3,view,4,0,1
6o7w6ftooHkbLfdEi9Rp,4,l4iWTFEMvUNXkC1Uf82sIL83opn1,3,wishlist,4,1,1
5G97vJIa4SoTQCBiVuNA,5,EjT2OL7otRShSYDc2FBPooYekZC3,1,wishlist,4,1,1
5G97vJIa4SoTQCBiVuNA,5,EjT2OL7otRShSYDc2FBPooYekZC3,1,view,4,0,0
51bcJlY296MNYN16whly,4,voMVXmunAMRn8KvryeuyrC4YC1r2,2,wishlist,4,1,1
4AuGN3gs66WLzNqpzxzl,5,d2xjFegkYrbaYVUllZbwOnMPcs22,4,view,4,0,1
1MHWgXIAzj5NRUWsar7c,4,kQ0okpadrAURKYiYvXdqoiV7I2c2,6,wishlist,4,1,1
1MHWgXIAzj5NRUWsar7c,4,d2xjFegkYrbaYVUllZbwOnMPcs22,4,wishlist,4,1,1
1MHWgXIAzj5NRUWsar7c,4,d2xjFegkYrbaYVUllZbwOnMPcs22,4,view,4,0,1
1MHWgXIAzj5NRUWsar7c,4,HeSu08geVubHffYrUuuw2dbpmqx2,1,wishlist,4,1,1
1MHWgXIAzj5NRUWsar7c,4,kQ0okpadrAURKYiYvXdqoiV7I2c2,6,view,4,0,0
1MHWgXIAzj5NRUWsar7c,4,HeSu08geVubHffYrUuuw2dbpmqx2,1,view,4,0,0
1cviIzgHzzrJ8zYgDews,3,xGGtTI4nXAaGemqiXS5XUKzQITG2,2,cart,4,0,0
1cviIzgHzzrJ8zYgDews,3,dOXY4Mjav6WXnTl6t40bZR2w1an2,5,view,4,0,0
1cviIzgHzzrJ8zYgDews,3,kQ0okpadrAURKYiYvXdqoiV7I2c2,6,view,4,0,0
LpeU5TZDct0pavIl4SpU,2,voMVXmunAMRn8KvryeuyrC4YC1r2,2,view,5,0,1
LpeU5TZDct0pavIl4SpU,2,EFyklpIRA3Y6W6u10wFrV0qmIYH2,1,view,5,0,1
LpeU5TZDct0pavIl4SpU,2,EFyklpIRA3Y6W6u10wFrV0qmIYH2,1,wishlist,5,1,1
09f8evdArwApeVwKHrp5,3,d2xjFegkYrbaYVUllZbwOnMPcs22,4,view,5,0,1
09f8evdArwApeVwKHrp5,3,kQ0okpadrAURKYiYvXdqoiV7I2c2,6,wishlist,5,1,1
09f8evdArwApeVwKHrp5,3,C16izLNd6RTDLZ544nZd64LrITG3,2,view,5,0,0
1wqoay7L9iQSbjfrO3MA,3,EjT2OL7otRShSYDc2FBPooYekZC3,1,view,5,0,1
1wqoay7L9iQSbjfrO3MA,3,EjT2OL7otRShSYDc2FBPooYekZC3,1,wishlist,5,1,1
1wqoay7L9iQSbjfrO3MA,3,dOXY4Mjav6WXnTl6t40bZR2w1an2,5,view,5,0,1
1wqoay7L9iQSbjfrO3MA,3,kQ0okpadrAURKYiYvXdqoiV7I2c2,6,view,5,0,1
1FczuYa1KhNb8My5zyWl,4,l4iWTFEMvUNXkC1Uf82sIL83opn1,3,wishlist,5,1,1
1FczuYa1KhNb8My5zyWl,4,l4iWTFEMvUNXkC1Uf82sIL83opn1,3,view,5,0,0
1FczuYa1KhNb8My5zyWl,4,EjT2OL7otRShSYDc2FBPooYekZC3,1,view,5,0,0
1FczuYa1KhNb8My5zyWl,4,kQ0okpadrAURKYiYvXdqoiV7I2c2,6,view,5,0,0
1FczuYa1KhNb8My5zyWl,4,kQ0okpadrAURKYiYvXdqoiV7I2c2,6,wishlist,5,1,1
1FczuYa1KhNb8My5zyWl,4,dOXY4Mjav6WXnTl6t40bZR2w1an2,5,view,5,0,0
1FczuYa1KhNb8My5zyWl,4,EjT2OL7otRShSYDc2FBPooYekZC3,1,wishlist,5,1,1
09f8evdArwApeVwKHrp5,3,d2xjFegkYrbaYVUllZbwOnMPcs22,4,view,5,0,1
09f8evdArwApeVwKHrp5,3,kQ0okpadrAURKYiYvXdqoiV7I2c2,6,wishlist,5,1,1
09f8evdArwApeVwKHrp5,3,C16izLNd6RTDLZ544nZd64LrITG3,2,view,5,0,0
03CUmWipKQZ73hF5be5b,3,Cb0TFCwYZUUj5xJA43vG9W9LUbn1,3,view,6,0,1
03CUmWipKQZ73hF5be5b,3,xGGtTI4nXAaGemqiXS5XUKzQITG2,2,wishlist,6,1,1
03CUmWipKQZ73hF5be5b,3,HeSu08geVubHffYrUuuw2dbpmqx2,1,wishlist,6,1,1
03CUmWipKQZ73hF5be5b,3,HeSu08geVubHffYrUuuw2dbpmqx2,1,view,6,0,0
EcuR93BFoRPrqqvnjlEN,2,6OqQDrHmcXS1RWrAXFvvwtNPgdh1,1,view,6,0,1
EcuR93BFoRPrqqvnjlEN,2,Cb0TFCwYZUUj5xJA43vG9W9LUbn1,3,view,6,0,1
EcuR93BFoRPrqqvnjlEN,2,dOXY4Mjav6WXnTl6t40bZR2w1an2,5,view,6,0,1
EcuR93BFoRPrqqvnjlEN,2,Cb0TFCwYZUUj5xJA43vG9W9LUbn1,3,wishlist,6,1,1
EcuR93BFoRPrqqvnjlEN,2,kQ0okpadrAURKYiYvXdqoiV7I2c2,7,view,6,0,1
EcuR93BFoRPrqqvnjlEN,2,kQ0okpadrAURKYiYvXdqoiV7I2c2,7,wishlist,6,1,1
EcuR93BFoRPrqqvnjlEN,2,C16izLNd6RTDLZ544nZd64LrITG3,2,view,6,0,1
9ipVzypRaUQc9T8Lduk8,2,EFyklpIRA3Y6W6u10wFrV0qmIYH2,1,wishlist,6,1,0
7cgxDF8mrS7pDChIhChh,4,C16izLNd6RTDLZ544nZd64LrITG3,2,view,6,0,0
7cgxDF8mrS7pDChIhChh,4,l4iWTFEMvUNXkC1Uf82sIL83opn1,3,view,6,0,0
7cgxDF8mrS7pDChIhChh,4,C16izLNd6RTDLZ544nZd64LrITG3,2,wishlist,6,1,0
4ymJ04p8GXQUofMZAm4Q,3,d2xjFegkYrbaYVUllZbwOnMPcs22,4,view,6,0,1
4ymJ04p8GXQUofMZAm4Q,3,EjT2OL7otRShSYDc2FBPooYekZC3,1,wishlist,6,1,1
4ymJ04p8GXQUofMZAm4Q,3,dOXY4Mjav6WXnTl6t40bZR2w1an2,5,view,6,0,1
4ymJ04p8GXQUofMZAm4Q,3,d2xjFegkYrbaYVUllZbwOnMPcs22,4,wishlist,6,1,1
4ymJ04p8GXQUofMZAm4Q,3,TgMAGMAPw2WhomkI1bbYNwuTqzz1,1,view,6,0,1
4ymJ04p8GXQUofMZAm4Q,3,C16izLNd6RTDLZ544nZd64LrITG3,2,view,6,0,1
1NsPj2YyPuCSfsrUt192,3,Ade1GjUBjBa8as7trH4gYVL6z643,3,view,6,0,1
1NsPj2YyPuCSfsrUt192,3,Ade1GjUBjBa8as7trH4gYVL6z643,3,wishlist,6,1,1
1NsPj2YyPuCSfsrUt192,3,kQ0okpadrAURKYiYvXdqoiV7I2c2,6,view,6,0,0
03CUmWipKQZ73hF5be5b,3,xGGtTI4nXAaGemqiXS5XUKzQITG2,2,wishlist,6,1,1
5MwGb8t7cJ920OS0ektS,1,d2xjFegkYrbaYVUllZbwOnMPcs22,4,view,7,0,1
5MwGb8t7cJ920OS0ektS,1,Ade1GjUBjBa8as7trH4gYVL6z643,3,wishlist,7,1,1
5MwGb8t7cJ920OS0ektS,1,dOXY4Mjav6WXnTl6t40bZR2w1an2,5,view,7,0,1
5MwGb8t7cJ920OS0ektS,1,Ade1GjUBjBa8as7trH4gYVL6z643,3,view,7,0,1
5MwGb8t7cJ920OS0ektS,1,d2xjFegkYrbaYVUllZbwOnMPcs22,4,wishlist,7,1,1
5MwGb8t7cJ920OS0ektS,1,kQ0okpadrAURKYiYvXdqoiV7I2c2,7,view,7,0,1
5MwGb8t7cJ920OS0ektS,1,kQ0okpadrAURKYiYvXdqoiV7I2c2,7,wishlist,7,1,1
23dpjKcryX4K7RRuVSpC,4,hFCh5cEjAISQRtq8ZyXxiJhVuV03,3,view,8,0,1
23dpjKcryX4K7RRuVSpC,4,kQ0okpadrAURKYiYvXdqoiV7I2c2,7,view,8,0,0
23dpjKcryX4K7RRuVSpC,4,xGGtTI4nXAaGemqiXS5XUKzQITG2,2,cart,8,0,0
23dpjKcryX4K7RRuVSpC,4,hFCh5cEjAISQRtq8ZyXxiJhVuV03,3,wishlist,8,1,1
23dpjKcryX4K7RRuVSpC,4,d2xjFegkYrbaYVUllZbwOnMPcs22,4,wishlist,8,1,1
23dpjKcryX4K7RRuVSpC,4,d2xjFegkYrbaYVUllZbwOnMPcs22,4,view,8,0,1
23dpjKcryX4K7RRuVSpC,4,hFCh5cEjAISQRtq8ZyXxiJhVuV03,3,view,8,0,1
1IO8yBD1O6RpnXcK8sjq,5,xGGtTI4nXAaGemqiXS5XUKzQITG2,2,cart,9,0,0
1IO8yBD1O6RpnXcK8sjq,5,d2xjFegkYrbaYVUllZbwOnMPcs22,4,view,9,0,1
1IO8yBD1O6RpnXcK8sjq,5,kQ0okpadrAURKYiYvXdqoiV7I2c2,6,view,9,0,1
53Z5d9Fn1IkBxGQvkPhQ,1,HeSu08geVubHffYrUuuw2dbpmqx2,1,view,9,0,1
53Z5d9Fn1IkBxGQvkPhQ,1,d2xjFegkYrbaYVUllZbwOnMPcs22,4,view,9,0,0
53Z5d9Fn1IkBxGQvkPhQ,1,kQ0okpadrAURKYiYvXdqoiV7I2c2,7,view,9,0,1
53Z5d9Fn1IkBxGQvkPhQ,1,xGGtTI4nXAaGemqiXS5XUKzQITG2,2,cart,9,0,0
53Z5d9Fn1IkBxGQvkPhQ,1,d2xjFegkYrbaYVUllZbwOnMPcs22,4,wishlist,9,1,1
53Z5d9Fn1IkBxGQvkPhQ,1,HeSu08geVubHffYrUuuw2dbpmqx2,1,wishlist,9,1,0
53Z5d9Fn1IkBxGQvkPhQ,1,dOXY4Mjav6WXnTl6t40bZR2w1an2,5,view,9,0,1
1IO8yBD1O6RpnXcK8sjq,5,xGGtTI4nXAaGemqiXS5XUKzQITG2,2,cart,9,0,0
1IO8yBD1O6RpnXcK8sjq,5,d2xjFegkYrbaYVUllZbwOnMPcs22,4,view,9,0,1
1IO8yBD1O6RpnXcK8sjq,5,kQ0okpadrAURKYiYvXdqoiV7I2c2,6,view,9,0,1
1IO8yBD1O6RpnXcK8sjq,5,feKNIFc7PzWm7UU4LzMQaWELnrp1,1,view,9,0,1
1IO8yBD1O6RpnXcK8sjq,5,kQ0okpadrAURKYiYvXdqoiV7I2c2,6,wishlist,9,1,1
1IO8yBD1O6RpnXcK8sjq,5,d2xjFegkYrbaYVUllZbwOnMPcs22,4,wishlist,9,1,1
6JrRk1iBQoxYKvlJSytw,1,HeSu08geVubHffYrUuuw2dbpmqx2,1,wishlist,10,1,1
6JrRk1iBQoxYKvlJSytw,1,Ade1GjUBjBa8as7trH4gYVL6z643,3,view,10,0,1
6JrRk1iBQoxYKvlJSytw,1,d2xjFegkYrbaYVUllZbwOnMPcs22,4,view,10,0,0
6JrRk1iBQoxYKvlJSytw,1,HeSu08geVubHffYrUuuw2dbpmqx2,1,view,10,0,1
6JrRk1iBQoxYKvlJSytw,1,d2xjFegkYrbaYVUllZbwOnMPcs22,4,wishlist,10,1,1
6RLn3IvalL7iOouUbTV9,2,Ade1GjUBjBa8as7trH4gYVL6z643,3,view,12,0,1
6RLn3IvalL7iOouUbTV9,2,dOXY4Mjav6WXnTl6t40bZR2w1an2,5,view,12,0,1
6RLn3IvalL7iOouUbTV9,2,xGGtTI4nXAaGemqiXS5XUKzQITG2,2,view,12,0,1
6RLn3IvalL7iOouUbTV9,2,hWB4qgFYtIfJABvjq3XfEsxiGVU2,1,view,12,0,1
6RLn3IvalL7iOouUbTV9,2,hWB4qgFYtIfJABvjq3XfEsxiGVU2,1,wishlist,12,1,1
6RLn3IvalL7iOouUbTV9,2,kQ0okpadrAURKYiYvXdqoiV7I2c2,7,wishlist,12,1,1
6RLn3IvalL7iOouUbTV9,2,xGGtTI4nXAaGemqiXS5XUKzQITG2,2,wishlist,12,1,1
6RLn3IvalL7iOouUbTV9,2,kQ0okpadrAURKYiYvXdqoiV7I2c2,7,view,12,0,1
2XHiM3lZMxlrPrbvnRA1,4,hFCh5cEjAISQRtq8ZyXxiJhVuV03,3,view,12,0,0
2XHiM3lZMxlrPrbvnRA1,4,l4iWTFEMvUNXkC1Uf82sIL83opn1,3,wishlist,12,1,1
2XHiM3lZMxlrPrbvnRA1,4,d2xjFegkYrbaYVUllZbwOnMPcs22,4,view,12,0,1
2XHiM3lZMxlrPrbvnRA1,4,dOXY4Mjav6WXnTl6t40bZR2w1an2,5,view,12,0,1
2XHiM3lZMxlrPrbvnRA1,4,l4iWTFEMvUNXkC1Uf82sIL83opn1,3,view,12,0,0
2XHiM3lZMxlrPrbvnRA1,4,Cb0TFCwYZUUj5xJA43vG9W9LUbn1,3,view,12,0,0
72oEJRAryijU8Zc8RBst,1,Ade1GjUBjBa8as7trH4gYVL6z643,3,view,44,0,1
72oEJRAryijU8Zc8RBst,1,d2xjFegkYrbaYVUllZbwOnMPcs22,4,view,44,0,1
72oEJRAryijU8Zc8RBst,1,kQ0okpadrAURKYiYvXdqoiV7I2c2,7,view,44,0,1
72oEJRAryijU8Zc8RBst,1,Ade1GjUBjBa8as7trH4gYVL6z643,8,view,44,0,1
72oEJRAryijU8Zc8RBst,1,kQ0okpadrAURKYiYvXdqoiV7I2c2,7,wishlist,44,1,1
72oEJRAryijU8Zc8RBst,1,Ade1GjUBjBa8as7trH4gYVL6z643,9,view,44,0,1
72oEJRAryijU8Zc8RBst,1,dOXY4Mjav6WXnTl6t40bZR2w1an2,5,view,44,0,1
72oEJRAryijU8Zc8RBst,1,dOXY4Mjav6WXnTl6t40bZR2w1an2,5,wishlist,44,1,1
72oEJRAryijU8Zc8RBst,1,d2xjFegkYrbaYVUllZbwOnMPcs22,4,wishlist,44,1,1
